RESOURCE,count,mean,std,normality_p_value,Normality,kruskal_p_value,KRUSKAL,LC_p_value,LCresult
STEP_061/EQP_178_4,26.0,7.769230769230769,1.0318020084373671,0.0,False,6.791569748461083e-22,False,1.0,DUMMY
STEP_062/EQP_127_2,96.0,8.427083333333334,1.53379331391963,0.0,False,1.2539908860598312e-115,False,3.1246298310322648e-06,DUMMY
STEP_062/EQP_127_3,56.0,8.339285714285714,1.3521267519159417,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_127_4,86.0,8.023255813953488,1.3013725260033686,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_130_2,515.0,7.739805825242718,2.119546782084461,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_130_3,527.0,7.599620493358634,2.826584795252095,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_130_4,212.0,7.952830188679245,1.230590159900349,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_138_2,207.0,7.391304347826087,1.9374995744767296,0.0,False,1.2539908860598312e-115,False,0.000908682762810998,DUMMY
STEP_062/EQP_138_3,85.0,8.258823529411766,1.1562762602059975,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_138_4,387.0,7.674418604651163,0.9453687826435838,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_139_2,319.0,7.764890282131661,1.1008384042749644,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_139_3,82.0,8.170731707317072,1.0864471267526774,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_139_4,31.0,8.32258064516129,1.3756718788575888,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_144_2,628.0,7.656050955414012,1.8325895285563882,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_144_3,211.0,8.578199052132701,1.6116535661650222,0.0,False,1.2539908860598312e-115,False,1.4857239171196248e-17,BOB
STEP_062/EQP_144_4,294.0,7.7482993197278915,2.222575873664943,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_162_2,953.0,7.705141657922351,1.232501387438572,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_162_3,965.0,7.498445595854922,1.5577565487388516,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_162_4,201.0,7.756218905472637,1.0369540162614714,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_163_2,202.0,7.792079207920792,1.547373519747346,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_163_3,539.0,7.998144712430427,1.4003439199928769,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_163_4,211.0,7.57345971563981,1.4534218645068557,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_176_2,856.0,7.356308411214953,1.2879676790192276,0.0,False,1.2539908860598312e-115,False,1.1896695827842591e-25,WOW
STEP_062/EQP_176_3,901.0,7.617092119866815,1.4984795187693318,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_176_4,882.0,7.569160997732427,1.4070848698749516,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_177_2,618.0,8.03074433656958,1.7082201195014821,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_177_3,1070.0,8.126168224299066,1.3443459152571882,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_177_4,491.0,8.40325865580448,1.6276656542239343,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_178_2,184.0,7.630434782608695,1.7877383905651563,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_062/EQP_178_3,195.0,7.184615384615385,1.3723218457110204,0.0,False,1.2539908860598312e-115,False,2.6767060760453757e-12,WOW
STEP_062/EQP_178_4,238.0,8.029411764705882,1.257541163978943,0.0,False,1.2539908860598312e-115,False,1.0,DUMMY
STEP_063/EQP_071_2,68.0,7.323529411764706,1.2747979233551858,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_071_3,78.0,6.6923076923076925,2.848137656765928,0.0,False,5.772567516123516e-53,False,0.0009608663148944875,DUMMY
STEP_063/EQP_072_3,24.0,7.958333333333333,0.858672720295521,0.0,False,5.772567516123516e-53,False,0.16845913354530245,DUMMY
STEP_063/EQP_072_4,70.0,7.785714285714286,1.5961262630566069,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_104_2,1371.0,7.628738147337709,1.3589464889576364,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_104_3,1355.0,7.780073800738007,1.4309467361707422,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_104_4,1583.0,7.946304485154769,1.5314725817976051,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_106_2,1307.0,7.515684774292272,1.493843532925369,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_106_3,1390.0,7.573381294964029,2.0567917848683996,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_106_4,1357.0,7.6293294030950625,1.7410861666338262,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_112_2,1043.0,8.052732502396932,1.2743218106619547,0.0,False,5.772567516123516e-53,False,3.582610016284575e-12,BOB
STEP_063/EQP_112_3,1033.0,7.817037754114231,1.388079139392511,0.0,False,5.772567516123516e-53,False,1.0,DUMMY
STEP_063/EQP_112_4,1563.0,8.055022392834292,1.733024133341876,0.0,False,5.772567516123516e-53,False,2.1430529444239652e-20,BOB
STEP_064/EQP_222_1,859.0,7.410942956926659,2.3731052155088204,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_222_2,1152.0,7.671006944444445,1.3913945625868371,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_222_6,1568.0,7.691326530612245,1.5671732304222439,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_223_1,336.0,8.446428571428571,1.3876165695668456,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_223_2,281.0,7.864768683274021,1.6742388568758346,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_223_6,326.0,7.478527607361963,1.2543459138304642,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_224_1,1176.0,7.798469387755102,1.5789135087135917,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_224_2,737.0,7.747625508819539,1.5995321771232849,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_224_6,981.0,7.7196738022426095,1.8460963491164673,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_225_1,934.0,8.156316916488223,1.6555398345643277,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_225_2,972.0,7.761316872427984,1.2264781806052711,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_225_6,951.0,7.818086225026288,1.4266371636712496,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_226_1,470.0,7.593617021276596,1.4016293070643924,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_226_2,506.0,7.800395256916996,1.2177238310105967,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_226_6,304.0,7.657894736842105,1.129299342683218,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_227_1,60.0,7.283333333333333,3.8580387863312313,0.0,False,2.37324391363881e-48,False,0.29259354740161614,DUMMY
STEP_064/EQP_227_2,617.0,7.965964343598055,1.4717498040562265,0.0,False,2.37324391363881e-48,False,1.0,DUMMY
STEP_064/EQP_227_6,12.0,8.916666666666666,1.164500152881315,0.0,False,2.37324391363881e-48,False,0.0013329006362258337,DUMMY
STEP_065/EQP_184_1,97.0,7.958762886597938,1.0598498888718062,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_184_2,102.0,7.647058823529412,1.3834027414387986,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_184_5,76.0,7.197368421052632,0.9935758564176868,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_184_6,55.0,8.927272727272728,1.1840693400389195,0.0,False,4.358445748929269e-116,False,6.664625473396925e-11,BOB
STEP_065/EQP_187_1,1.0,8.0,,1.3322676295501878e-15,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_187_2,21.0,7.666666666666667,1.653279569018299,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_187_5,17.0,7.705882352941177,0.7717436331412896,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_187_6,20.0,8.55,1.2763022245616638,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_189_1,189.0,7.238095238095238,2.64201498123955,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_189_2,280.0,6.714285714285714,3.613566064571255,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_189_5,334.0,7.7395209580838324,1.0602542662819372,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_189_6,338.0,7.2485207100591715,0.9822221828505847,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_190_1,261.0,7.551724137931035,1.1103563602215059,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_190_2,299.0,7.969899665551839,1.3911622983084266,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_190_5,271.0,7.88929889298893,1.386013423575725,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_190_6,318.0,8.28930817610063,1.2551265822758533,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_191_1,355.0,7.766197183098591,1.26401115434047,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_191_2,228.0,7.447368421052632,2.0971644597305588,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_191_5,327.0,7.385321100917431,1.115217579371245,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_191_6,353.0,7.43342776203966,1.199769807949837,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_192_1,289.0,8.07266435986159,1.298335002730668,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_192_2,381.0,7.729658792650919,1.6117617491126748,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_192_5,272.0,7.930147058823529,1.4949765750150443,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_192_6,319.0,7.768025078369906,1.5283833031611143,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_193_1,394.0,7.99238578680203,1.3731125443463237,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_193_2,285.0,7.985964912280702,1.2043697721465332,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_193_5,411.0,7.666666666666667,1.118942590272264,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_193_6,347.0,7.6138328530259365,1.842225973776054,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_196_1,462.0,7.755411255411255,1.2210744103184887,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_196_2,384.0,7.8671875,1.378903490754383,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_196_5,287.0,7.7282229965156795,1.3494383624881228,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_196_6,292.0,7.732876712328767,2.1817458751618437,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_204_1,240.0,7.4875,1.8157406824603062,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_204_2,297.0,8.074074074074074,1.2058001301849137,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_204_5,146.0,8.054794520547945,1.4516616966858842,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_204_6,368.0,7.383152173913044,1.510161352945395,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_206_1,260.0,8.05,1.4228553596614704,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_206_2,364.0,8.159340659340659,2.4170869256080905,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_206_5,284.0,7.714788732394366,1.843619392402402,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_206_6,251.0,8.0597609561753,1.928837562530728,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_212_1,285.0,7.750877192982456,1.3391613424313422,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_212_2,306.0,7.947712418300654,1.3564217617371561,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_212_5,313.0,7.977635782747604,1.3784553907749488,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_212_6,275.0,8.069090909090908,1.382485956063451,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_217_1,81.0,8.481481481481481,2.145408534004137,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_217_2,212.0,7.6745283018867925,1.0361761017738007,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_217_5,256.0,7.7890625,1.511536518599145,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_217_6,119.0,8.504201680672269,1.3646502599060162,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_220_1,9.0,7.444444444444445,0.7264831572567788,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_220_2,26.0,6.884615384615385,1.657152330401115,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_220_5,24.0,7.166666666666667,1.1293194051465598,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_220_6,24.0,7.458333333333333,1.587427962533067,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_221_1,6.0,8.666666666666666,1.632993161855452,0.0,False,4.358445748929269e-116,False,0.05548118213784812,DUMMY
STEP_065/EQP_221_2,10.0,8.5,1.4337208778404378,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_065/EQP_221_5,12.0,6.166666666666667,4.063883796954769,2.2426505097428162e-13,False,4.358445748929269e-116,False,0.01080861177103834,DUMMY
STEP_065/EQP_221_6,9.0,8.444444444444445,1.2360330811826103,0.0,False,4.358445748929269e-116,False,1.0,DUMMY
STEP_066/EQP_046_A,525.0,7.845714285714286,1.3790297349276446,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_046_B,1238.0,7.813408723747981,1.3035296325667527,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_046_C,1251.0,7.729016786570743,1.8218971849470489,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_052_A,1.0,10.0,,0.0,False,0.032653562345454544,False,0.05794691790998475,DUMMY
STEP_066/EQP_052_B,1.0,7.0,,2.559730205575761e-12,False,0.032653562345454544,False,0.20593185922724522,DUMMY
STEP_066/EQP_052_C,1.0,10.0,,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_056_A,1151.0,7.799304952215465,1.39957740328745,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_056_B,1334.0,7.856071964017991,1.3357471384671076,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_056_C,1278.0,7.746478873239437,1.557023432516198,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_057_A,825.0,7.620606060606061,2.1728269182589752,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_057_B,1014.0,7.681459566074951,2.0439667412487212,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_057_C,953.0,7.6400839454354665,1.6448125717865556,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_061_A,866.0,7.817551963048499,1.2535144629629986,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_061_B,872.0,7.871559633027523,1.2640097474605099,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_066/EQP_061_C,932.0,7.797210300429184,1.8725998592458564,0.0,False,0.032653562345454544,False,1.0,DUMMY
STEP_067/EQP_259_1,460.0,7.793478260869565,1.3442206112889212,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_259_2,454.0,7.9118942731277535,1.2381676368589667,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_259_3,577.0,7.774696707105719,1.5448787326126023,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_259_4,544.0,7.772058823529412,1.160852622226326,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_260_1,656.0,7.785060975609756,1.2629141132100026,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_260_2,782.0,7.728900255754476,1.3943946934426732,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_260_3,670.0,7.844776119402985,1.3201082057032985,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_260_4,732.0,7.729508196721311,1.326589397470553,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_261_2,549.0,7.750455373406193,2.0605843840851286,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_261_3,598.0,7.911371237458194,2.3051550544596724,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_261_4,626.0,7.972843450479234,1.9210573499646066,0.0,False,1.8085416643908592e-12,False,2.3430110027651162e-05,DUMMY
STEP_067/EQP_262_1,631.0,7.774960380348653,1.2523275941979786,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_262_2,699.0,7.635193133047211,1.6515922025791963,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_262_3,689.0,7.738751814223512,1.357031283679215,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_262_4,697.0,7.66571018651363,2.153288874978426,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_263_1,513.0,7.791423001949318,2.036139433197785,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_263_2,554.0,7.842960288808665,1.5781839685425876,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_263_3,489.0,7.719836400817996,1.6759005328871035,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_263_4,480.0,7.845833333333333,1.9782700877316812,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_265_1,291.0,7.594501718213058,1.1082001604794565,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_265_2,205.0,7.546341463414634,1.1219943642547476,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_265_3,259.0,7.583011583011583,1.0509597882933008,0.0,False,1.8085416643908592e-12,False,1.0,DUMMY
STEP_067/EQP_265_4,87.0,7.448275862068965,1.4122275056329985,0.0,False,1.8085416643908592e-12,False,0.004605078832947544,DUMMY
STEP_068/EQP_292_A,2.0,7.5,0.7071067811865476,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_292_B,2.0,7.5,0.7071067811865476,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_292_C,2.0,8.0,1.4142135623730951,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_295_A,208.0,8.134615384615385,1.2476659740320475,0.0,False,9.18615010782676e-31,False,1.8208212301473618e-05,DUMMY
STEP_068/EQP_295_B,210.0,8.061904761904762,1.2377538656916542,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_295_C,167.0,8.089820359281438,1.438817902128903,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_296_A,207.0,7.768115942028985,1.7220296858414998,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_296_B,223.0,8.035874439461884,1.237028196500917,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_296_C,201.0,8.014925373134329,1.2388608151858664,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_297_A,143.0,8.055944055944057,1.1614477595900183,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_297_B,133.0,8.030075187969924,1.4138913079397502,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_297_C,137.0,7.890510948905109,1.2583768263169792,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_298_A,235.0,7.680851063829787,1.3635421283711333,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_298_B,319.0,7.504702194357367,2.3457059300781884,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_298_C,246.0,7.597560975609756,1.0481442037129254,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_299_A,312.0,7.737179487179487,1.3255451077321108,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_299_B,275.0,7.810909090909091,1.0605178337241576,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_299_C,301.0,7.95016611295681,1.163690238987381,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_300_A,69.0,7.63768115942029,1.444777761179427,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_300_B,200.0,7.77,1.1505297010354942,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_300_C,183.0,7.644808743169399,1.17181311637281,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_301_A,326.0,7.987730061349693,1.5271400321117088,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_301_B,308.0,8.035714285714286,1.488946398425688,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_301_C,276.0,8.01086956521739,1.316976414925626,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_302_A,446.0,7.672645739910314,2.3330581165803315,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_302_B,583.0,7.888507718696398,1.5296345282088692,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_302_C,555.0,8.003603603603604,1.3177439373654969,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_303_A,260.0,7.769230769230769,1.3300126950272964,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_303_B,266.0,7.785714285714286,1.4125925774112693,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_303_C,259.0,7.8108108108108105,1.4247667152031906,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_304_A,484.0,7.675619834710743,2.0571907486910836,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_304_B,558.0,7.953405017921147,1.3630073745840368,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_304_C,485.0,7.865979381443299,1.7512030456266374,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_305_A,436.0,7.628440366972477,2.2064728911600593,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_305_B,414.0,7.659420289855072,2.5008367901596245,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_305_C,419.0,7.670644391408114,1.4677953767391558,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_306_A,180.0,7.472222222222222,1.5039261673439457,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_306_B,177.0,7.677966101694915,1.164445019479164,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_306_C,111.0,7.4774774774774775,1.1188211884661694,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_307_A,478.0,7.539748953974895,1.8535165568646075,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_307_B,418.0,7.401913875598086,1.5947143425364374,0.0,False,9.18615010782676e-31,False,8.740882732369835e-09,WOW
STEP_068/EQP_307_C,500.0,7.52,1.8100144487294063,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_308_A,188.0,7.558510638297872,0.9488421961818546,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_308_B,190.0,7.531578947368421,1.106284420301606,0.0,False,9.18615010782676e-31,False,1.0,DUMMY
STEP_068/EQP_308_C,150.0,7.44,1.0198039027185573,0.0,False,9.18615010782676e-31,False,0.00014797885632270185,DUMMY
STEP_069/EQP_072_2,8.0,7.5,0.7559289460184544,0.0,False,7.820099741932326e-50,False,0.22194695607776915,DUMMY
STEP_069/EQP_089_2,703.0,7.72972972972973,1.1624763874381938,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_089_3,433.0,7.785219399538106,1.9726283252611951,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_089_4,690.0,7.742028985507246,1.1680812789956208,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_090_2,693.0,7.58008658008658,1.5686622162092194,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_090_3,555.0,7.686486486486486,1.391988843273898,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_090_4,450.0,7.906666666666666,1.589273622092727,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_091_2,770.0,7.833766233766234,1.7401859600201743,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_091_3,727.0,7.9325997248968365,1.6981992514678235,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_091_4,433.0,8.143187066974596,1.41185654128374,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_094_2,606.0,8.011551155115512,1.325477703946702,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_094_3,702.0,7.730769230769231,1.7109679688180959,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_094_4,622.0,8.135048231511254,1.4145869636976056,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
STEP_069/EQP_095_2,612.0,7.248366013071895,2.2240496107444385,0.0,False,7.820099741932326e-50,False,6.6594630522896916e-18,WOW
STEP_069/EQP_095_3,965.0,7.553367875647669,1.697722893537344,0.0,False,7.820099741932326e-50,False,1.0,DUMMY
